arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,13.000000,262144,182490617.078551
32,15.300000,32768,195974745.359819
32,19.700000,4096,258221105.669119
32,32.300000,512,355262387.689492
32,90.000000,18,415114439.918638
32,90.000000,27,407160516.144021
32,90.000000,36,396099561.877360
