arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,13.000000,262144,146760073.987695
34,15.300000,32768,184646043.335556
34,19.700000,4096,251097465.693878
34,32.300000,512,347046443.970317
34,90.000000,18,412300942.830433
34,90.000000,27,402790086.630892
34,90.000000,36,392018233.214680
