arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
24,13.000000,262144,205366446.766314
24,15.300000,32768,253458692.301972
24,19.700000,4096,300738825.618728
24,32.300000,512,379345360.125739
24,90.000000,18,426112643.256610
24,90.000000,27,421127802.639689
24,90.000000,36,411820630.754593
