arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,13.000000,262144,176817406.510880
28,15.300000,32768,235442178.912053
28,19.700000,4096,285995446.270853
28,32.300000,512,369649460.724759
28,90.000000,18,423257769.713796
28,90.000000,27,414541787.913977
28,90.000000,36,405506678.150741
