arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.4897083744190018,1.765360348353136,1.0174151293780944,0.6441187875417062,0.7250698278339459,1.0659765206217997,1.7351426152196407
22,0.4333254999226494,1.7416311132093227,1.0070644628245708,0.7294633226307984,0.6603997025124647,1.0341912765047143,1.7294137341759344
24,0.3870505709876159,1.7792393574277925,1.01318482912577,0.7328637083219803,0.5875907934618128,1.0513143925944892,1.7560856679654546
26,0.4334392289115898,1.8017567468839124,1.0286063622010273,0.7804540571800112,0.7569083370845411,1.0752619087095658,1.7516484566831634
28,0.3768769136111966,1.8388098047814991,1.0524904435762552,0.8079215687199733,0.681927723129863,1.0939735273061677,1.747103563746775
30,0.3511404379539117,1.7913120489291805,1.0212610248722391,0.7565744133584715,0.6935201271638476,1.0536076320040608,1.7540197905361907
32,0.3218848135811158,1.7828106396747885,1.003525301263908,0.7180674580276741,0.7227333798931818,1.0168993653736569,1.7765477735632529
34,0.3152975513771666,1.7578930471255156,1.0225939232250452,0.7913658798689965,0.75549742269549,0.9989935475372282,1.719052897929896
36,0.2880060903026403,1.9411967653625783,1.2135897782116407,0.931232646643966,0.7548043273732786,1.1438131045891793,1.5995493701530243
38,0.2343704880266306,1.8657171675760316,1.083474387772862,0.7857105171151282,0.5044259454366283,1.096273915314505,1.7219762540128982
40,0.2130652823835856,1.8067361928297054,1.1007811613975202,0.898830078464393,0.6525854042394889,1.0510509363921061,1.6413218686772628
