arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.6213339099067785,1.883826001683787,1.0,0.9593988551737622,1.003302964323847,1.2057661349084627,1.883826001683787
22,0.537629409103871,1.667275438849524,1.0,0.7636701440855427,0.9516647871673144,0.9809910224451688,1.667275438849524
24,0.5001006800615949,1.838929195144979,1.0,0.9213046242799864,1.0534168680367328,1.1212425984770251,1.838929195144979
26,0.375427789098952,1.476417774280814,0.9999999999999998,0.8243834189087015,0.6277328941612491,0.8667702071691064,1.4764177742808142
28,0.3737864314837808,1.5919187534236978,1.0000000000000002,0.696831190189496,0.577800463015131,1.1180648424221349,1.5919187534236976
30,0.3903940251350294,1.3871979847906917,1.0,0.6697763573757629,1.0444975619056505,0.8350266232138819,1.3871979847906917
32,0.5756282017946266,1.9114450786693928,1.0,1.0968505230998054,1.125338284616075,1.1289775589632836,1.9114450786693928
34,0.3576046009438172,1.5436193430591445,1.0000000000000002,0.8114279975765384,0.611124146503995,1.0425924789055925,1.5436193430591438
36,0.2313541113498957,1.2331957890163985,0.9999999999999998,0.6065128140003473,1.140743793902859,0.6867844390151912,1.2331957890163987
38,0.1374401853841519,1.68084641309935,1.0,0.8834092402888727,1.1616984908913257,0.9665082600176744,1.68084641309935
40,0.27000300883444867,1.5329526528997965,1.0,0.8631715945957097,0.9854791482302528,0.8691900267954545,1.5329526528997965
