arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.6434058435693931,1.950746029511194,1.006836258898946,0.9934800272291564,1.0389437624824134,1.24859912650604,1.9375007726127056
22,0.5305524349502498,1.6453286015152857,1.0,0.7536177292063162,0.9391377434683466,0.9680779488795866,1.6453286015152857
24,0.5135673576826285,1.88844775735904,1.0349637148661737,0.94611345350297,1.0817832069120614,1.1514353440793714,1.8246511739817144
26,0.3949455159430192,1.553173730187273,0.986819718309263,0.867241435422757,0.6603674500333125,0.9118318265572312,1.573918418298689
28,0.3780329385173508,1.6100041990522374,1.759309199697454,0.7047477390556607,0.5843647294612239,1.1307669359638557,0.9151343034692866
30,0.3764320945521744,1.337586667195283,0.953663197191033,0.6458226838929697,1.007142475725108,0.8051629905824257,1.402577630273536
32,0.5673696934355144,1.8840216739248712,1.2352373776287209,1.0811140647652844,1.1091931138246578,1.11278017568901,1.5252304601902662
34,0.360800402852897,1.5574141925393274,0.9941345564016608,0.8186794790644495,0.6165855743182,1.051909805991667,1.5666030141598706
36,0.2197372081499659,1.171273759518084,0.9435471374139712,0.5760581978768277,1.083464024149175,0.6522991718171887,1.2413516114608274
38,0.1269455140322292,1.552500175430714,1.1280245317125177,0.8159537896128547,1.0729934019258764,0.8927075261242107,1.376300011023498
40,0.2749539583190324,1.5610618624213064,0.9443130957593632,0.8789992662198852,1.0035495301199235,0.8851280562779589,1.6531189384448692
