frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,709315.883396,20545.000000,10947.405629
4,971554.949558,29207.000000,56746.862354
8,321992.479423,10415.000000,8067.512566
16,829227.715098,31303.000000,32214.413513
32,1270715.819992,32433.000000,73399.293212
64,1252560.710225,47382.000000,87338.081379
128,1474017.800952,40690.000000,5889.016726
256,1997954.126040,53168.000000,201504.549212
512,2091196.429973,67061.000000,33763.028937
1024,1315378.122077,37211.000000,132948.084315
2048,2198542.240929,63225.000000,73122.681426
4096,3521879.662734,91221.000000,1469923.185501
8192,1892167.638349,50228.000000,813743.765866
16384,2164615.587018,67168.000000,381026.747917
32768,2287631.140265,58857.000000,630723.362919
65536,3378232.118757,94819.000000,0.000000
