frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,713920.036931,21834.000000,8825.841036
4,956732.978292,26893.000000,24068.000000
8,1441755.853718,48938.000000,35638.105379
16,877742.403029,25109.000000,33124.969826
32,1487152.372621,49458.000000,35185.174335
64,1162599.830058,37718.000000,72533.296733
128,1882168.575452,65649.000000,46719.644252
256,1756078.955812,52800.000000,10337.262742
512,2834018.566619,92896.000000,22295.817971
1024,1912561.390097,58751.000000,226091.808651
2048,1626061.317047,50492.000000,585813.683317
4096,717589.282674,29340.000000,256484.915258
8192,1221891.051399,43788.000000,368375.286545
16384,3165470.020036,89531.000000,733862.137832
32768,3902562.854496,108435.000000,3184221.024993
65536,3797596.951872,95494.000000,1901000.898175
