frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,892623.173255,28881.000000,12102.809509
4,1203503.472723,30479.000000,14695.569128
8,850299.936287,27397.000000,17616.079246
16,1581859.372186,43542.000000,9256.945014
32,1398076.246543,39047.000000,76736.633214
64,2033588.007396,51498.000000,112571.942575
128,1971687.799711,62547.000000,164120.176158
256,1716391.650455,44473.000000,116109.731987
512,1919592.192435,50902.000000,143131.226387
1024,2418083.163989,59935.000000,139356.058146
2048,943605.337252,22502.000000,159796.677706
4096,1331023.369136,36713.000000,502135.460310
8192,5499349.790950,132467.000000,2412536.166049
16384,3961839.819599,111510.000000,1831714.488437
32768,4149891.710313,103352.000000,475165.090945
65536,658786.701108,32856.000000,656538.327868
