frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,803354.370780,23299.000000,1467.456984
4,834855.118143,21419.000000,16023.121762
8,950963.961882,25899.000000,25954.430836
16,1732608.208959,57313.000000,64942.942203
32,1771241.523656,51834.000000,81483.762726
64,1072999.219802,33950.000000,8708.567219
128,1793816.336982,55889.000000,85015.347791
256,1957942.988489,55042.000000,219187.210037
512,2198152.641171,60981.000000,297329.997040
1024,2292148.056028,60193.000000,539192.328416
2048,2343923.087796,72818.000000,164251.922308
4096,1934944.687678,59252.000000,82656.963288
8192,2657869.586840,67325.000000,364662.737577
16384,819485.840319,25309.000000,274341.453146
32768,5156836.521777,122011.000000,3692348.454222
65536,9203781.317519,176524.000000,8877497.138588
