frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,338184.594328,11038.000000,7677.303824
4,913940.043439,32504.000000,9364.244123
8,1342594.747480,41750.000000,34300.039723
16,1016796.680675,39609.000000,2197.904912
32,1396876.642982,52244.000000,34688.708912
64,1653035.717679,60193.000000,29490.682834
128,1812611.104143,65795.000000,159995.138532
256,1016892.073866,38123.000000,35941.554780
512,2217829.253806,74986.000000,370493.636287
1024,2102825.974080,81097.000000,598597.757977
2048,2037071.204890,65193.000000,564343.572154
4096,895067.534235,29138.000000,75866.170452
8192,1292648.466972,52189.000000,730039.130119
16384,2538478.230651,85707.000000,1612361.352200
32768,4985115.016560,148520.000000,3603363.622387
65536,1604624.086173,58896.000000,1027307.029028
