frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1129689.896522,48284.000000,40036.975086
4,866914.700003,40336.000000,21394.704999
8,1277442.925294,47649.000000,32026.658146
16,915957.675997,35411.000000,13731.464161
32,1679972.442753,59871.000000,12469.853848
64,1511341.208708,63979.000000,55681.674912
128,1395723.155733,48670.000000,20049.516727
256,1472676.142832,58249.000000,83155.903044
512,1444585.929233,62230.000000,174082.552130
1024,2611184.228587,91724.000000,498832.311137
2048,2612473.678525,102034.000000,607399.154223
4096,2182434.277469,72922.000000,579771.042669
8192,1705698.737794,59398.000000,479366.750190
16384,2151808.597108,78497.000000,268652.776744
32768,5946768.664993,174401.000000,3674062.954995
65536,4356694.735252,133861.000000,4356617.123519
