frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,554233.669590,15680.000000,11830.845870
4,742582.776204,26174.000000,3297.169240
8,843416.421494,25600.000000,5424.055863
16,1588239.718990,47834.000000,32158.596145
32,1694775.147188,49760.000000,8085.241679
64,1689204.988853,57786.000000,75939.810515
128,1420214.613594,48515.000000,40330.874736
256,1890526.073805,67137.000000,203018.085566
512,2258296.741117,71941.000000,48604.193286
1024,1763419.886060,56022.000000,368676.404598
2048,3182692.205870,96497.000000,787306.399640
4096,3470532.468157,92191.000000,817609.067075
8192,3247963.745835,97106.000000,400475.517269
16384,1324494.149666,39992.000000,527552.322579
32768,6355858.350997,172016.000000,3947610.276824
65536,5373951.080059,150097.000000,1877439.868634
