frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,424987.023341,16554.000000,6449.872247
4,638764.305521,25037.000000,16069.958338
8,1181210.672737,31623.000000,18295.597749
16,712690.886516,30822.000000,29870.034818
32,1537541.213822,44616.000000,45250.507157
64,1465127.890697,46931.000000,37791.236325
128,1922926.838633,54536.000000,184230.158894
256,2190638.950232,75170.000000,199855.627697
512,897526.073922,28653.000000,54821.931515
1024,1659996.648130,59367.000000,239664.200495
2048,2383511.153456,80099.000000,219970.711255
4096,3790751.415051,102504.000000,937058.095746
8192,2608715.453384,68717.000000,740840.807620
16384,2405518.434590,69220.000000,1406913.688187
32768,1566391.312310,51827.000000,955260.781141
65536,6443431.739455,161319.000000,6443285.839540
