frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,295458.908053,13107.000000,1573.271115
4,805257.417422,31141.000000,14405.060986
8,1593839.083237,47116.000000,7353.933913
16,1496824.642826,55649.000000,51138.056318
32,1040371.139735,43025.000000,19131.797380
64,1410402.871189,48730.000000,80846.523555
128,1474923.272776,48781.000000,112698.909524
256,1040352.663062,36177.000000,64570.115611
512,1918747.566398,66487.000000,168643.826940
1024,1908265.508292,69898.000000,49363.557945
2048,1828815.253390,68885.000000,149010.777060
4096,2154202.420647,76623.000000,293561.520111
8192,2775418.776723,86690.000000,236642.330400
16384,2740873.612874,83995.000000,667610.388604
32768,3870507.683623,104222.000000,2479909.231983
65536,3506803.309577,107603.000000,2429414.454692
