frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1073780.297370,37692.000000,1970.708756
4,857224.958751,31147.000000,25877.150616
8,1063822.544008,36367.000000,7459.667151
16,1089654.794953,35515.000000,890.441464
32,1035838.551622,32166.000000,18675.953844
64,1273688.548581,37848.000000,84439.046264
128,2226451.726923,68971.000000,103565.704121
256,1650973.113639,53014.000000,9617.860261
512,1424854.731143,54190.000000,144232.216900
1024,1705452.217494,56838.000000,143255.298928
2048,2063914.076873,71021.000000,421635.444509
4096,1769210.962726,58956.000000,444185.662684
8192,2522447.199097,65698.000000,648331.417051
16384,2169262.190825,62157.000000,1192944.975826
32768,1389189.627900,50492.000000,381706.451250
65536,1956442.717308,66219.000000,1205501.742340
