frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1083630.963141,32561.000000,13895.988702
4,1057612.380387,38461.000000,9931.454123
8,1212569.407435,44349.000000,46694.434219
16,637149.336774,20686.000000,7760.575881
32,1631544.560391,57763.000000,125109.677743
64,1739386.284487,56299.000000,40044.957198
128,1722621.794271,71139.000000,125991.214142
256,2523379.537430,100731.000000,202821.622753
512,2124985.674464,72413.000000,162216.322899
1024,1910833.168360,67480.000000,225473.732774
2048,2759445.168833,95664.000000,81521.479397
4096,1272429.690015,46269.000000,849310.262023
8192,3628086.508749,110906.000000,1269993.647177
16384,2994169.692501,97227.000000,1554708.596835
32768,1040863.457780,44972.000000,929313.021679
65536,666277.121893,31231.000000,0.000000
