frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,755921.553662,21138.000000,14585.707731
4,717453.174763,22327.000000,15150.717343
8,969338.820425,28515.000000,22151.236737
16,1840785.304427,54029.000000,63233.968814
32,1001658.483264,32604.000000,20954.113152
64,1515642.983036,53126.000000,13965.367378
128,2116324.827126,60563.000000,40119.766899
256,1965518.791211,53521.000000,191141.095440
512,1556048.506222,48067.000000,122164.432721
1024,1398966.432832,41173.000000,324053.091511
2048,2683398.602536,62149.000000,135630.976263
4096,2123293.499472,64384.000000,797452.594615
8192,4344551.762441,108802.000000,2622624.240333
16384,1927776.935819,53967.000000,871327.853128
32768,1575691.735033,47002.000000,744375.975842
65536,791416.039006,32706.000000,0.000000
