frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1070360.178754,38798.000000,23921.891167
4,885074.188299,34205.000000,1596.012531
8,1031916.199640,30079.000000,34125.638705
16,988703.447213,33318.000000,24778.315883
32,1292717.672762,38587.000000,43331.709705
64,1618992.710779,53616.000000,124188.880758
128,2359828.886163,68041.000000,171424.965405
256,1890555.137976,56939.000000,57715.286025
512,2448682.297803,66219.000000,305954.346807
1024,2742744.877366,88140.000000,397234.542021
2048,1967017.998655,58594.000000,105304.104721
4096,3830116.722286,102442.000000,550079.338616
8192,680358.394245,22213.000000,335677.891913
16384,4559294.639745,125919.000000,1907154.744227
32768,3932979.090280,95139.000000,1866032.015743
65536,4199796.409209,107351.000000,2345566.902136
