frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1377033.820304,46367.000000,35.000000
4,1399468.383575,43304.000000,48358.576520
8,1483741.478678,46010.000000,55710.362474
16,1487059.296523,45838.000000,24045.103223
32,1703082.450917,50904.000000,35898.173045
64,1480556.519391,49955.000000,63655.771042
128,1255620.872063,36059.000000,29421.601928
256,2027017.927981,62057.000000,196755.572706
512,1509514.125446,51251.000000,199622.710487
1024,1372276.968846,43322.000000,265623.248079
2048,1683342.154872,48952.000000,257532.301001
4096,1566739.126284,41700.000000,360422.863480
8192,3515764.147565,104575.000000,2403741.800926
16384,1023180.340386,40749.000000,779809.014797
32768,2144568.858507,62646.000000,983052.516987
65536,5650760.350577,134515.000000,2678612.166717
