frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,382670.736716,12878.000000,2112.000000
4,210118.043195,11166.000000,154.644754
8,1127354.816490,32095.000000,6151.156314
16,1235253.061421,31943.000000,17213.960642
32,1251919.771260,36657.000000,21578.294789
64,1719176.895961,45031.000000,7251.224586
128,2299654.488133,57169.000000,158795.178560
256,2325084.979314,66907.000000,163808.784224
512,2452480.515608,62491.000000,391960.134487
1024,2169304.367317,57748.000000,10957.270372
2048,1867448.983163,46418.000000,113542.482116
4096,814664.533754,25113.000000,251004.491199
8192,1039295.129188,31580.000000,348807.938393
16384,1489676.590190,43479.000000,791250.962255
32768,6106068.977193,144438.000000,2604064.410271
65536,145684.195622,10452.000000,120234.256500
