frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,774241.187717,27282.000000,722.869283
4,415313.090119,20622.000000,6749.097643
8,1224856.639818,45465.000000,45482.721126
16,889585.296997,33216.000000,22313.695839
32,1311207.223964,54458.000000,19946.954128
64,1632635.668290,55191.000000,91739.251992
128,1820310.274705,74047.000000,83400.184208
256,2141261.721886,80175.000000,82484.703630
512,3032189.140184,110309.000000,293863.775228
1024,2399085.361575,94724.000000,170396.456686
2048,2771943.264690,104452.000000,542068.446179
4096,2722660.372605,89122.000000,899928.662179
8192,1657588.638545,65768.000000,707461.599693
16384,3618583.560242,129286.000000,965780.557132
32768,2544086.373355,72725.000000,1319432.399742
65536,7799557.361228,210267.000000,5519013.520841
