frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,2146569.201984,66753.000000,42740.476074
4,817431.271241,30486.000000,13129.450712
8,1014371.542360,39315.000000,21080.536663
16,1361652.144082,52606.000000,34464.742491
32,1380471.082646,49224.000000,51335.735263
64,1025007.426586,33708.000000,48347.744694
128,1682512.366451,64086.000000,144755.911019
256,1726687.475537,75352.000000,164671.813875
512,1409758.182367,56380.000000,249313.671587
1024,1824372.526846,66727.000000,233881.663326
2048,1026039.893695,44723.000000,107750.024831
4096,1982605.763985,74539.000000,169755.922377
8192,3272296.451220,124497.000000,1251393.551637
16384,2077786.733518,87673.000000,1113411.195638
32768,2339906.081184,91152.000000,1882392.088734
65536,1832489.386667,71791.000000,1638098.192429
