frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
1024,43498.633634,1065455.765399,743253.586472,581216.162753,419077.122840,213206.051753,31391.000000,31468.000000,31391.000000,31391.000000,31116.000000,31391.000000
128,47898.092968,585710.176791,457329.203462,343289.489543,229939.852844,58533.582130,19709.000000,19709.000000,19709.000000,19709.000000,19709.000000,19709.000000
16384,49584.384729,477690.205946,355995.201629,248643.089807,121846.517792,49570.403973,13739.000000,17355.000000,17069.000000,16521.000000,16321.000000,13690.000000
16,213165.384730,11915632.527353,9812350.844619,6801304.875366,3296947.289879,213183.520594,200147.000000,228545.000000,228545.000000,228262.000000,226230.000000,200147.000000
2048,94533.545115,2835789.221798,2552458.235571,2195406.529572,2197256.717349,2220129.745859,52175.000000,67658.000000,67658.000000,67658.000000,67658.000000,67658.000000
256,27454.415128,216152.330378,192302.188331,167260.525495,139883.098225,116042.178116,6248.000000,6842.000000,7311.000000,6689.000000,6689.000000,6263.000000
2,31145.057136,572628.822568,468561.366620,314703.267184,243168.576070,31154.168533,15347.000000,18865.000000,18210.000000,18495.000000,18495.000000,15347.000000
32768,1918867.179518,1488597.443023,1375422.469650,1239849.818253,1179896.396233,1115893.537369,35141.000000,35110.000000,35110.000000,35110.000000,34993.000000,34993.000000
32,33563.822101,307966.529105,257840.691895,234860.290733,137371.737170,80554.785500,10431.000000,10843.000000,10704.000000,10704.000000,10456.000000,10455.000000
4096,88976.535755,1177929.360684,1039670.564455,882775.774525,732984.201417,826154.054222,32440.000000,33395.000000,32440.000000,32440.000000,32440.000000,32440.000000
4,29321.321747,335986.163154,278401.303289,261494.153623,132190.572413,29648.776754,16219.000000,16219.000000,15803.000000,15803.000000,16219.000000,16219.000000
512,35976.795772,337856.882884,289486.080624,238597.365522,175446.422540,85667.022535,7747.000000,9682.000000,9343.000000,8615.000000,8417.000000,7866.000000
64,36037.122374,898996.379901,785498.973594,591588.163688,310753.084794,216764.615828,16673.000000,22876.000000,22876.000000,22876.000000,19247.000000,16673.000000
65536,1732080.466054,1281443.124441,1149660.592432,1053618.861178,787435.747129,807671.513911,32699.000000,32948.000000,32948.000000,32948.000000,32948.000000,32948.000000
8192,59897.699856,661993.838190,447825.522527,162464.970772,160278.025290,162365.143966,34134.000000,36611.000000,35992.000000,34134.000000,34134.000000,34134.000000
8,19825.405872,174112.575407,143868.045097,96345.620383,63321.633847,38301.830061,8299.000000,9023.000000,9023.000000,8885.000000,8299.000000,8299.000000
