frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
1024,111838.349469,189100.095225,202954.340274,150371.946622,129361.823893,111846.100974,11168.000000,11182.000000,11157.000000,11180.000000,11161.000000,11184.000000
128,142294.418225,965290.860024,633690.548858,142180.919444,142246.192631,142214.990521,76808.000000,76808.000000,76808.000000,76808.000000,76808.000000,76808.000000
16384,1176215.402112,717861.210411,738842.351773,763272.610073,868818.614940,1097234.247390,20290.000000,25460.000000,25455.000000,25460.000000,24016.000000,20290.000000
16,46500.794628,52627.523227,47365.367052,46500.735672,46496.710013,46502.816184,12833.000000,12833.000000,12833.000000,12833.000000,12833.000000,12833.000000
2048,147555.925296,1283964.522480,1264462.726091,1084869.510286,834561.822724,147580.521984,27715.000000,31048.000000,31048.000000,31048.000000,30257.000000,27715.000000
256,113531.144670,658962.750374,577993.665841,340780.428696,113517.955320,113511.019121,20925.000000,23676.000000,23676.000000,23676.000000,20925.000000,20925.000000
2,54002.982890,387294.141874,178235.010865,58242.071211,54002.102820,54026.379298,29760.000000,29760.000000,29760.000000,29760.000000,29760.000000,29760.000000
32768,218501.460293,218550.489970,218570.315118,218848.834107,218527.461329,218552.565849,47894.000000,47894.000000,47894.000000,47894.000000,47894.000000,47894.000000
32,60156.414870,88958.183480,60127.679949,60148.722239,60140.387944,60142.662720,19803.000000,19803.000000,19803.000000,19803.000000,19803.000000,19803.000000
4096,357136.820674,319998.121660,342707.154400,313609.093918,302311.687533,295025.699391,10932.000000,13921.000000,10932.000000,10932.000000,13916.000000,13920.000000
4,88547.977566,199410.652426,151880.674179,88557.841669,88554.283866,88495.175247,44811.000000,44811.000000,44811.000000,44811.000000,44811.000000,44811.000000
512,90601.252856,1028892.404477,956436.151673,447050.405239,386234.806144,90084.382065,36681.000000,36681.000000,36681.000000,36681.000000,36681.000000,36681.000000
64,60080.679657,239156.887917,64235.365127,60080.424116,60029.812102,60077.460590,26495.000000,26495.000000,26495.000000,26495.000000,26495.000000,26495.000000
65536,163837.353589,249071.387923,162277.599865,162091.028743,161966.555906,178336.214942,20726.000000,20726.000000,20726.000000,20725.000000,20723.000000,20726.000000
8192,45799.439560,90285.964601,45787.520090,45804.585338,45805.484191,45788.507576,11647.000000,11647.000000,11647.000000,11647.000000,11647.000000,11647.000000
8,51349.389802,209386.766411,134228.338539,51404.910709,51479.296635,51344.119449,17016.000000,17016.000000,17016.000000,17016.000000,17016.000000,17016.000000
