frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
1024,84806.174362,315419.482764,317645.265509,216478.782766,106384.589490,84319.151662,14344.000000,14344.000000,14344.000000,14344.000000,14344.000000,14344.000000
128,103206.259825,663931.290753,453967.878183,101843.750859,101881.683192,101883.698092,34484.000000,34749.000000,34465.000000,34471.000000,34518.000000,34507.000000
16384,88600.245338,131554.241289,84414.629005,88627.023802,88603.672887,88604.130231,16913.000000,16913.000000,16913.000000,16913.000000,16913.000000,16913.000000
16,87824.341723,100347.700955,87823.167245,87833.976165,87798.487436,87833.427572,17601.000000,17601.000000,17601.000000,17601.000000,17601.000000,17601.000000
2048,88384.450923,234886.914608,220952.873428,176505.748164,155297.702697,98305.597409,39066.000000,39066.000000,39066.000000,39066.000000,39066.000000,39066.000000
256,66900.510424,265896.320129,230307.973021,67116.788138,66913.515443,66914.967063,14532.000000,14532.000000,14532.000000,14532.000000,14532.000000,14532.000000
2,42221.105196,42011.328829,42039.470525,42564.529317,42042.599920,42042.666864,8245.000000,8245.000000,8245.000000,8245.000000,8245.000000,8245.000000
32768,1426641.940307,1183625.390303,1183449.723494,1208815.053689,1288194.883166,1399986.699704,24269.000000,25210.000000,25210.000000,25210.000000,24269.000000,24269.000000
32,40717.075804,42601.423779,42181.034459,40709.527018,40717.107240,40713.154213,7276.000000,7279.000000,7278.000000,7276.000000,7276.000000,7268.000000
4096,101672.270207,154625.103331,401788.277715,371423.955453,101687.902122,101674.617063,32560.000000,32560.000000,32560.000000,30017.000000,32560.000000,32560.000000
4,86094.430255,122676.701472,86099.342558,86092.766369,86112.828318,86097.353403,33659.000000,33659.000000,33659.000000,33659.000000,33659.000000,33659.000000
512,63280.637813,341198.507368,284728.750612,63344.201960,63331.325219,63332.749293,13552.000000,13552.000000,13552.000000,13552.000000,13552.000000,13552.000000
64,89956.460441,868976.546903,89974.361932,90030.640929,90028.299023,89967.498215,42247.000000,42191.000000,42281.000000,42262.000000,42284.000000,42154.000000
65536,2202347.618813,2202347.618813,2202347.618813,2202347.618813,2202347.618813,2202347.618813,31879.000000,31879.000000,31879.000000,31879.000000,31879.000000,31879.000000
8192,346238.460891,1388336.003101,1445182.315607,1472763.916402,1398122.800649,1412180.672261,37716.000000,38768.000000,38768.000000,38768.000000,38768.000000,41977.000000
8,46963.827155,195146.736009,47018.185301,63635.855428,46970.740520,46971.052916,12929.000000,12929.000000,12929.000000,12929.000000,12929.000000,12929.000000
