arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,13.000000,262144,11360033.204148
32,15.300000,32768,15385081.729636
32,19.700000,4096,23376783.173197
32,32.300000,512,38709179.124312
32,90.000000,18,57442591.212918
32,90.000000,27,55023775.914630
32,90.000000,36,52237799.394514
