arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,13.000000,262144,7479278.766449
40,15.300000,32768,12380213.534722
40,19.700000,4096,18739894.200271
40,32.300000,512,34595582.738845
40,90.000000,18,49787075.759554
40,90.000000,27,48599790.007097
40,90.000000,36,45788838.157193
