arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,13.000000,262144,14309636.601608
24,15.300000,32768,19011647.465996
24,19.700000,4096,26388809.923877
24,32.300000,512,43639210.673866
24,90.000000,18,63881547.667611
24,90.000000,27,60461750.508321
24,90.000000,36,58387953.016848
