arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,13.000000,262144,14733641.812418
24,15.300000,32768,18527189.113036
24,19.700000,4096,26176758.812003
24,32.300000,512,43611042.419316
24,90.000000,18,63966555.485232
24,90.000000,27,60763484.692557
24,90.000000,36,58179399.933466
