arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,13.000000,262144,10410910.550353
34,15.300000,32768,14187275.780578
34,19.700000,4096,22304147.148115
34,32.300000,512,37855483.121837
34,90.000000,18,55063231.254120
34,90.000000,27,53427335.065259
34,90.000000,36,51105118.085298
