arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
22,13.000000,262144,15452733.377492
22,15.300000,32768,18991641.804467
22,19.700000,4096,27747157.655891
22,32.300000,512,44501983.868359
22,90.000000,18,65513958.804477
22,90.000000,27,62227414.768067
22,90.000000,36,59352144.570169
