arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,13.000000,262144,13715468.216794
26,15.300000,32768,17499083.624000
26,19.700000,4096,25945500.674438
26,32.300000,512,42404931.709410
26,90.000000,18,62252543.330624
26,90.000000,27,59283838.429601
26,90.000000,36,56058515.573680
