arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,13.000000,262144,9869094.797885
34,15.300000,32768,14382330.989915
34,19.700000,4096,20970767.329386
34,32.300000,512,37705388.962655
34,90.000000,18,55275672.551108
34,90.000000,27,53651012.015333
34,90.000000,36,50783333.637042
