arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,13.000000,262144,8746637.751132
40,15.300000,32768,13262331.523193
40,19.700000,4096,19887803.450861
40,32.300000,512,34253266.413057
40,90.000000,18,50200286.900046
40,90.000000,27,48145702.671765
40,90.000000,36,47390600.642565
