arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,13.000000,262144,11891946.959574
30,15.300000,32768,16742034.714842
30,19.700000,4096,24103371.645232
30,32.300000,512,40135503.103578
30,90.000000,18,58213880.813661
30,90.000000,27,55926576.247823
30,90.000000,36,53338359.370960
