arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,13.000000,262144,12965568.128369
28,15.300000,32768,16939986.876588
28,19.700000,4096,24908390.033113
28,32.300000,512,40831831.605236
28,90.000000,18,60880246.666657
28,90.000000,27,57516575.583248
28,90.000000,36,54962614.344119
