arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,13.000000,262144,11723972.475220
30,15.300000,32768,16191461.935533
30,19.700000,4096,23640771.223825
30,32.300000,512,39870108.041846
30,90.000000,18,58261162.200122
30,90.000000,27,56168499.807310
30,90.000000,36,53386820.414582
