arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,13.000000,262144,9419206.900817
36,15.300000,32768,13571614.055964
36,19.700000,4096,19862366.013732
36,32.300000,512,36967671.181685
36,90.000000,18,53083888.702379
36,90.000000,27,51034595.679113
36,90.000000,36,49696409.109929
