arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,13.000000,262144,9325389.323328
38,15.300000,32768,12526431.303877
38,19.700000,4096,21067667.549982
38,32.300000,512,35832682.645159
38,90.000000,18,52194030.008816
38,90.000000,27,50112298.600923
38,90.000000,36,48352418.614758
