arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,13.000000,262144,14327772.271268
24,15.300000,32768,19482644.254222
24,19.700000,4096,26766616.167309
24,32.300000,512,43604325.101613
24,90.000000,18,63569532.588044
24,90.000000,27,60707373.833160
24,90.000000,36,58895499.584224
