arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,13.000000,262144,9177474.124204
38,15.300000,32768,13312445.015294
38,19.700000,4096,19409349.003780
38,32.300000,512,35018715.437879
38,90.000000,18,51853136.025591
38,90.000000,27,49947717.019855
38,90.000000,36,48313916.485272
