arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,13.000000,262144,13773281.706297
26,15.300000,32768,17306735.257677
26,19.700000,4096,26120979.202281
26,32.300000,512,42167212.732820
26,90.000000,18,61757488.856972
26,90.000000,27,59072662.770775
26,90.000000,36,56887426.359672
