arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,13.000000,262144,12445676.470253
30,15.300000,32768,16351386.124244
30,19.700000,4096,24126759.658981
30,32.300000,512,40679191.118724
30,90.000000,18,58579603.679210
30,90.000000,27,56309804.163546
30,90.000000,36,53723979.319133
