arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,13.000000,262144,16586291.095760
20,15.300000,32768,20019219.230259
20,19.700000,4096,28725514.256716
20,32.300000,512,46333211.260120
20,90.000000,18,67190525.729223
20,90.000000,27,63359501.770106
20,90.000000,36,61195372.369950
