arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,13.000000,262144,10038393.310051
36,15.300000,32768,13560758.313126
36,19.700000,4096,20778676.221672
36,32.300000,512,36787770.939722
36,90.000000,18,54095680.634147
36,90.000000,27,51357241.117257
36,90.000000,36,49520069.565412
