arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
20,13.000000,262144,16009155.463712
20,15.300000,32768,20256038.066923
20,19.700000,4096,28884899.539674
20,32.300000,512,45111947.967750
20,90.000000,18,66981349.744843
20,90.000000,27,63249955.269143
20,90.000000,36,60197108.211368
