arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,13.000000,262144,15157064.483210
24,15.300000,32768,18895317.348872
24,19.700000,4096,25483247.511981
24,32.300000,512,43040141.932709
24,90.000000,18,63260727.032099
24,90.000000,27,61203788.133925
24,90.000000,36,57807126.007507
