arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
26,13.000000,262144,13324353.438477
26,15.300000,32768,17967140.393237
26,19.700000,4096,25481661.933772
26,32.300000,512,42714772.599793
26,90.000000,18,61539443.518520
26,90.000000,27,59744339.766116
26,90.000000,36,56234765.399181
