arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,13.000000,262144,10758845.149206
34,15.300000,32768,14135547.959648
34,19.700000,4096,21803965.109606
34,32.300000,512,38129440.429612
34,90.000000,18,54823747.471848
34,90.000000,27,53292251.508203
34,90.000000,36,51665674.213640
