arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,13.000000,262144,10949349.277811
32,15.300000,32768,15697441.056404
32,19.700000,4096,23064327.286380
32,32.300000,512,39223342.325862
32,90.000000,18,56719341.581702
32,90.000000,27,54523133.282820
32,90.000000,36,52327085.929044
