arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,13.000000,262144,12344003.287350
28,15.300000,32768,17430576.703668
28,19.700000,4096,24830723.841541
28,32.300000,512,41282333.949650
28,90.000000,18,60063120.612475
28,90.000000,27,57055711.817087
28,90.000000,36,55901238.375944
