arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,13.000000,262144,11573625.132921
32,15.300000,32768,15065761.391260
32,19.700000,4096,22427815.356274
32,32.300000,512,38948027.116577
32,90.000000,18,56471154.633500
32,90.000000,27,55091983.941655
32,90.000000,36,52865832.564760
