arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,13.000000,262144,8754996.046291
38,15.300000,32768,12763131.717271
38,19.700000,4096,19446253.000264
38,32.300000,512,35349162.619355
38,90.000000,18,51274209.598970
38,90.000000,27,49380983.532008
38,90.000000,36,48046403.187027
