frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,106588.477586,84787.000000,241.497412
4,109440.905022,60764.000000,25.553865
8,98363.209138,70141.000000,49.859803
16,408192.835577,294794.000000,511.735283
32,204694.811390,142272.000000,61.302528
64,140118.715684,93434.000000,1652.748317
128,74552.558715,36502.000000,120.104121
256,421660.491118,270546.000000,3206.347922
512,140999.998230,87030.000000,799.211486
1024,335126.832038,210992.000000,4019.265729
2048,283717.260478,246496.000000,14325.795336
4096,227183.434766,171601.000000,180303.288461
8192,180691.818631,92565.000000,16951.109875
16384,433166.756219,275301.000000,358015.611394
32768,501290.701094,275487.000000,165500.080139
65536,168623.384731,83358.000000,12200.352413
