frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,82432.040555,38169.000000,18.165902
4,187109.398535,114999.000000,45.011110
8,379997.553780,243990.000000,51.903757
16,128050.206376,97779.000000,282.294173
32,99019.720702,58119.000000,310.589762
64,236549.071810,159448.000000,87.103387
128,206956.804607,152026.000000,518.188190
256,432516.327264,224107.000000,2513.495176
512,199887.936614,141629.000000,8395.848200
1024,197077.927102,126611.000000,15455.889201
2048,210415.649235,101019.000000,42706.715233
4096,275963.668234,108618.000000,11923.835876
8192,214907.680328,132304.000000,52724.986268
16384,288555.787492,51273.000000,122819.526457
32768,654983.890145,249073.000000,562591.671640
65536,366252.472928,183378.000000,310516.371828
