frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,54271.042039,33865.000000,27.531800
4,116151.763603,71595.000000,94.894678
8,340537.286867,270977.000000,64.583280
16,352319.352876,205821.000000,28.495614
32,192040.743646,156091.000000,678.143790
64,306825.364662,250320.000000,463.636711
128,262559.653043,255025.000000,1259.868247
256,81149.722329,36732.000000,601.641920
512,291359.971002,280485.000000,3707.378589
1024,507825.237715,242818.000000,20091.513781
2048,193404.499330,124048.000000,92312.415471
4096,248528.704688,148834.000000,47611.469742
8192,180863.098235,113864.000000,157137.421861
16384,490936.313010,225052.000000,153589.732281
32768,132232.638320,65093.000000,73742.211372
65536,254554.434298,70442.000000,236377.498045
