frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,261830.040225,157507.000000,165.081798
4,310948.187012,183671.000000,108.526494
8,133186.308328,87442.000000,1706.576983
16,265871.167897,177497.000000,67.193750
32,143269.660665,87371.000000,472.295458
64,151046.120351,88735.000000,9526.819564
128,424315.028592,214506.000000,392.913476
256,401792.600732,244874.000000,12908.627386
512,208531.377004,106481.000000,8868.498633
1024,424610.643443,262936.000000,193697.948244
2048,539891.563279,269055.000000,112135.487510
4096,192323.772800,85550.000000,11286.467959
8192,306791.394214,159780.000000,50646.079177
16384,295388.824106,62045.000000,137424.719963
32768,1165344.115556,242419.000000,1145385.738327
65536,494987.727010,218836.000000,0.000000
