frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
2,146144.942684,44703.000000,146144.942684,44703.000000,146144.942684,44703.000000,146144.942684,44703.000000,146144.942684,44703.000000,146144.942684,44703.000000
2048,101439.404287,28975.000000,101439.404287,28975.000000,101439.404287,28975.000000,101439.404287,28975.000000,101439.404287,28975.000000,101439.404287,28975.000000
16,140877.841579,48658.000000,140877.841579,48658.000000,140877.841579,48658.000000,140877.841579,48658.000000,140877.841579,48658.000000,140877.841579,48658.000000
32,105393.947084,32415.000000,105393.947084,32415.000000,105393.947084,32415.000000,105393.947084,32415.000000,105393.947084,32415.000000,105393.947084,32415.000000
256,127183.706295,39141.000000,127183.706295,39141.000000,127183.706295,39141.000000,127183.706295,39141.000000,127183.706295,39141.000000,127183.706295,39141.000000
64,185856.713099,56254.000000,185856.713099,56254.000000,185856.713099,56254.000000,185856.713099,56254.000000,185856.713099,56254.000000,185856.713099,56254.000000
8,164958.188233,100047.000000,164958.188233,100047.000000,164958.188233,100047.000000,164958.188233,100047.000000,164958.188233,100047.000000,164958.188233,100047.000000
128,223373.620710,109380.000000,223373.620710,109380.000000,223373.620710,109380.000000,223373.620710,109380.000000,223373.620710,109380.000000,223373.620710,109380.000000
8192,233156.975875,121733.000000,233156.975875,121733.000000,233156.975875,121733.000000,233156.975875,121733.000000,233156.975875,121733.000000,233156.975875,121733.000000
16384,205193.990777,86955.000000,205193.990777,86955.000000,205193.990777,86955.000000,205193.990777,86955.000000,205193.990777,86955.000000,205193.990777,86955.000000
32768,342216.589623,225202.000000,342216.589623,225202.000000,342216.589623,225202.000000,342216.589623,225202.000000,342216.589623,225202.000000,342216.589623,225202.000000
4096,374807.763371,229927.000000,374807.763371,229927.000000,374807.763371,229927.000000,374807.763371,229927.000000,374807.763371,229927.000000,374807.763371,229927.000000
4,399818.976152,256205.000000,399818.976152,256205.000000,399818.976152,256205.000000,399818.976152,256205.000000,399818.976152,256205.000000,399818.976152,256205.000000
1024,412563.647810,248951.000000,412563.647810,248951.000000,412563.647810,248951.000000,412563.647810,248951.000000,412563.647810,248951.000000,412563.647810,248951.000000
65536,387616.995872,239948.000000,387616.995872,239948.000000,387616.995872,239948.000000,387616.995872,239948.000000,387616.995872,239948.000000,387616.995872,239948.000000
512,469154.000046,382277.000000,469154.000046,382277.000000,469154.000046,382277.000000,469154.000046,382277.000000,469154.000046,382277.000000,469154.000046,382277.000000
