frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
256,198080.916691,110774.000000,193653.670089,93768.000000,198080.916691,110774.000000,198080.916691,110774.000000,198080.916691,110774.000000,198080.916691,110774.000000
64,109474.827828,66314.000000,109608.658568,66314.000000,109606.038351,66314.000000,109474.827828,66314.000000,109474.827828,66314.000000,109474.827828,66314.000000
32,158973.909535,97762.000000,159066.943687,97762.000000,158973.909535,97762.000000,158973.909535,97762.000000,158973.909535,97762.000000,158973.909535,97762.000000
32768,499135.569643,313300.000000,500218.182614,150520.000000,500821.591826,240349.000000,499135.569643,313300.000000,499135.569643,313300.000000,499135.569643,313300.000000
4,124621.118226,78216.000000,124748.456319,53226.000000,124621.118226,78216.000000,124621.118226,78216.000000,124621.118226,78216.000000,124621.118226,78216.000000
8,277118.616525,179995.000000,309881.865517,115798.000000,277118.616525,179995.000000,277118.616525,179995.000000,277118.616525,179995.000000,277118.616525,179995.000000
128,291716.441863,176734.000000,899469.418335,146076.000000,291716.441863,176734.000000,291716.441863,176734.000000,291716.441863,176734.000000,291716.441863,176734.000000
2,214086.311734,190396.000000,197642.427877,150736.000000,194303.436413,152005.000000,214086.311734,190396.000000,214086.311734,190396.000000,214086.311734,190396.000000
16,289678.258963,188052.000000,290188.422919,102919.000000,289678.258963,188052.000000,289678.258963,188052.000000,289678.258963,188052.000000,289678.258963,188052.000000
8192,293264.072813,123267.000000,280773.582472,114394.000000,293264.072813,123267.000000,293264.072813,123267.000000,293264.072813,123267.000000,293264.072813,123267.000000
16384,369293.183878,188322.000000,369293.183878,188322.000000,369293.183878,188322.000000,369293.183878,188322.000000,369293.183878,188322.000000,369293.183878,188322.000000
512,232074.997251,188470.000000,263254.856307,136369.000000,612177.517594,140211.000000,232074.997251,188470.000000,232074.997251,188470.000000,232074.997251,188470.000000
2048,495671.711547,305147.000000,515908.929832,199362.000000,495671.711547,305147.000000,495671.711547,305147.000000,495671.711547,305147.000000,495671.711547,305147.000000
65536,696484.614591,222223.000000,766398.988495,177950.000000,696484.614591,222223.000000,696484.614591,222223.000000,696484.614591,222223.000000,696484.614591,222223.000000
1024,666397.995332,302734.000000,1015458.910995,272590.000000,666397.995332,302734.000000,666397.995332,302734.000000,666397.995332,302734.000000,666397.995332,302734.000000
4096,502874.301012,243947.000000,605311.231806,224252.000000,502874.301012,243947.000000,502874.301012,243947.000000,502874.301012,243947.000000,502874.301012,243947.000000
