frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
4,424036.821138,110050.000000,392601.841827,42620.000000,394922.831130,94859.000000,396785.759489,76963.000000,395809.017683,84908.000000,419750.052479,110050.000000
512,905883.310159,233873.000000,832320.292436,53265.000000,829262.003312,54537.000000,844678.826914,134301.000000,847207.665925,146948.000000,889766.919417,206151.000000
16,323555.889773,63990.000000,288105.159747,43239.000000,303092.721170,90055.000000,305994.450296,49788.000000,330783.608611,112279.000000,311025.791324,63990.000000
128,1102167.635500,230318.000000,1017102.093756,161271.000000,986637.874214,83518.000000,1010199.560833,114365.000000,1102167.635500,230318.000000,1061673.181930,199367.000000
256,709614.978790,71347.000000,669096.831823,83756.000000,689904.579639,104245.000000,652782.008906,97312.000000,691440.950310,115056.000000,691075.132757,115056.000000
8,409310.307288,64217.000000,378418.337360,57968.000000,374662.662962,64217.000000,382792.064646,64217.000000,383635.269785,59293.000000,395992.249078,64217.000000
64,930444.702626,138049.000000,823797.966544,54902.000000,822511.120248,99857.000000,836793.501688,148586.000000,829140.739460,132990.000000,894581.143586,138049.000000
2,606713.533209,44527.000000,505972.223957,74891.000000,504886.674685,74891.000000,536776.085236,106912.000000,526693.852104,76569.000000,536037.156111,107910.000000
16384,677808.929659,35500.000000,654303.865799,37433.000000,659966.715550,37433.000000,667355.776266,31175.000000,706240.691520,18693.000000,684252.621977,29835.000000
4096,840195.336393,115831.000000,792967.322073,39666.000000,786652.800300,75841.000000,795325.152249,65002.000000,803414.612865,58046.000000,818281.711132,125304.000000
1024,1100851.382975,218633.000000,1060821.056466,55693.000000,1010752.710980,101879.000000,1022222.632916,130490.000000,1069197.585778,218633.000000,1046988.020396,205379.000000
32,702384.065202,75223.000000,663160.764828,110272.000000,681404.437706,122884.000000,640850.503810,65050.000000,660474.438385,113119.000000,700592.609033,75223.000000
2048,1449211.374788,237796.000000,1570985.175258,75285.000000,1474582.868890,90625.000000,1409340.821926,153057.000000,1391193.098136,129497.000000,1398812.951783,196435.000000
65536,1737014.752260,30847.000000,1668536.729933,48498.000000,1668536.729933,48498.000000,1668536.729933,48498.000000,1668536.729933,48498.000000,1707749.982494,36926.000000
32768,2051178.139579,135003.000000,2366306.354325,57527.000000,2345877.290007,64768.000000,2305608.921388,70508.000000,2263644.799490,76457.000000,2214885.367140,88006.000000
8192,1662916.747714,250514.000000,1990979.416479,82418.000000,2079178.767475,82567.000000,1889842.288470,140829.000000,1886481.334776,111864.000000,1828141.158377,144846.000000
