frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2,82232.296642,51198.000000,100950.359737,29702.000000,83216.212861,51198.000000,82294.952579,51198.000000,82232.296642,51198.000000,82232.296642,51198.000000
4,243044.006384,183448.000000,242809.445195,66350.000000,219317.150428,93119.000000,243044.006384,183448.000000,243044.006384,183448.000000,243044.006384,183448.000000
32,282240.112920,164750.000000,286760.090956,80263.000000,271517.037082,148077.000000,280223.184424,164750.000000,282240.112920,164750.000000,282240.112920,164750.000000
128,304470.439701,156414.000000,392619.475640,88956.000000,301021.021404,130013.000000,304470.439701,156414.000000,304470.439701,156414.000000,304470.439701,156414.000000
16,295720.145041,176807.000000,327659.967808,64243.000000,272852.994365,87329.000000,295720.145041,176807.000000,295720.145041,176807.000000,295720.145041,176807.000000
65536,514544.752621,106564.000000,485539.341696,78528.000000,499087.657347,96136.000000,504646.895980,96136.000000,510605.736803,97546.000000,514544.752621,106564.000000
256,392931.528853,200792.000000,452459.422470,85765.000000,411444.827857,121821.000000,393616.614231,200792.000000,392931.528853,200792.000000,392931.528853,200792.000000
64,490163.876525,282269.000000,456842.752092,83649.000000,455184.071559,140805.000000,434032.857106,172910.000000,490163.876525,282269.000000,490163.876525,282269.000000
8192,518212.057635,235319.000000,567175.400579,155409.000000,544302.135149,155409.000000,535872.984750,172956.000000,518212.057635,235319.000000,518212.057635,235319.000000
4096,412469.586793,190032.000000,401042.765203,75659.000000,395947.858324,164097.000000,404411.872517,179479.000000,398063.490087,179479.000000,412469.586793,190032.000000
1024,496541.663889,248481.000000,549917.398733,78132.000000,550417.125682,153070.000000,557962.579177,204892.000000,496541.663889,248481.000000,496541.663889,248481.000000
8,632340.567977,282857.000000,593192.079046,108936.000000,610586.426437,213982.000000,629067.687496,268029.000000,632340.567977,282857.000000,632340.567977,282857.000000
512,754759.683579,298579.000000,729280.741180,136773.000000,755856.089135,189383.000000,754759.683579,298579.000000,754759.683579,298579.000000,754759.683579,298579.000000
2048,890306.591663,270985.000000,1069330.536687,180816.000000,990039.981808,235853.000000,919090.217598,260423.000000,890306.591663,270985.000000,890306.591663,270985.000000
16384,1077707.968152,281558.000000,1248844.787886,150245.000000,1100243.232120,227362.000000,1090769.972735,227552.000000,1077707.968152,281558.000000,1077707.968152,281558.000000
32768,1438804.699818,279874.000000,1616919.087184,178521.000000,1610594.650270,221503.000000,1438804.699818,279874.000000,1446747.819962,276172.000000,1446789.606299,276172.000000
