frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
16,68168.236929,41197.000000,591930.764896,36562.000000,70704.417182,41197.000000,68168.419822,41197.000000,68168.236929,41197.000000,68168.236929,41197.000000
8,40312.820132,14074.000000,48181.392715,14074.000000,43099.178635,14074.000000,40312.820132,14074.000000,40312.820132,14074.000000,40312.820132,14074.000000
4,50139.399528,23831.000000,154541.265107,17449.000000,85633.910876,23831.000000,74678.844869,23831.000000,50139.399528,23831.000000,50139.399528,23831.000000
8192,69957.114513,35473.000000,115640.508495,17318.000000,85775.558139,32103.000000,69957.114513,35473.000000,69957.114513,35473.000000,69957.114513,35473.000000
32768,102983.635040,53331.000000,187733.687073,26148.000000,105442.117738,38408.000000,102983.635040,53331.000000,102983.635040,53331.000000,102983.635040,53331.000000
16384,91116.058272,43316.000000,496160.635934,35731.000000,95649.091987,43316.000000,91116.058272,43316.000000,91116.058272,43316.000000,91116.058272,43316.000000
2048,107167.706386,57818.000000,324478.693541,34115.000000,266585.210556,42160.000000,119592.987386,57818.000000,115813.441772,57818.000000,107167.706386,57818.000000
65536,94522.966035,64700.000000,220155.784778,36505.000000,94618.259485,64700.000000,94522.966035,64700.000000,94522.966035,64700.000000,94522.966035,64700.000000
128,132688.524451,76568.000000,340570.670130,44181.000000,140818.608014,66918.000000,138983.757756,76568.000000,132688.524451,76568.000000,132688.524451,76568.000000
256,214592.626805,132736.000000,565026.733136,66883.000000,259341.673714,126652.000000,214592.626805,132736.000000,214592.626805,132736.000000,214592.626805,132736.000000
4096,224749.070899,131965.000000,672999.786108,58037.000000,482847.141893,89975.000000,248882.155325,131965.000000,224749.070899,131965.000000,224749.070899,131965.000000
1024,318651.812483,257306.000000,542698.151488,83196.000000,455486.720446,112374.000000,374538.696752,170657.000000,318651.812483,257306.000000,318651.812483,257306.000000
512,260483.515031,169663.000000,730105.565590,76821.000000,808748.448310,95475.000000,259946.565007,157492.000000,260483.515031,169663.000000,260483.515031,169663.000000
32,316870.578136,184250.000000,994366.076052,139201.000000,895966.733090,139201.000000,384966.471650,165491.000000,316870.578136,184250.000000,316870.578136,184250.000000
2,360664.215405,320460.000000,1407784.461895,137003.000000,1409886.021431,177481.000000,1105992.899441,274788.000000,360664.215405,320460.000000,360664.215405,320460.000000
64,364659.247794,333969.000000,3868612.349947,175732.000000,3426430.281190,181466.000000,3281162.371096,221076.000000,364659.247794,333969.000000,364659.247794,333969.000000
